"agency_code","collection_id","collection_date","surv_year","species_display_name","sex_type","trap_acronym","trap_problem_bit","num_trap","trap_nights","num_count","site_code","agency_id","county","collection_longitude","collection_latitude","spatial_feature","multiple_features"
"AGENCY",1952524,2017-01-13,2017,"Cx pipiens","female","GRVD",FALSE,1,7,5,221114,1,"County 1",-121.226107685313,38.8124155615662,"Zone C",FALSE
"AGENCY",1952156,2017-01-06,2017,"Cs inornata","male","NJLT",FALSE,1,7,6,155114,1,"County 1",-121.111972052216,38.7731472544801,"Zone A",FALSE
"AGENCY",1952097,2017-01-06,2017,"Cs inornata","male","NJLT",FALSE,1,6,4,165114,1,"County 1",-121.095949848701,38.7516463233431,"Zone A",FALSE
"AGENCY",1952051,2017-01-06,2017,"Cs inornata","male","NJLT",FALSE,1,6,1,233114,1,"County 1",-121.276895384249,38.805285745095,"Zone C",FALSE
"AGENCY",1954397,2017-01-21,2017,"Cs incidens","female","GRVD",FALSE,1,8,1,204115,1,"County 1",-121.232356849475,38.7143766555003,"Zone B",FALSE
"AGENCY",1952149,2017-01-06,2017,"Cx pipiens","male","GRVD",FALSE,1,7,1,222114,1,"County 1",-121.198599131075,38.8041998557612,"Zone A",FALSE
"AGENCY",1952541,2017-01-13,2017,"Cs inornata","male","NJLT",FALSE,1,7,1,253114,1,"County 1",-121.285798875365,38.8725806023519,"Zone C",FALSE
"AGENCY",1956175,2017-01-27,2017,"Cx tarsalis","female","GRVD",FALSE,1,6,2,144114,1,"County 1",-121.195970944623,38.8207028639595,"Zone C",FALSE
"AGENCY",1956169,2017-01-27,2017,"Cs inornata","female","LCKR",FALSE,1,6,1,155114,1,"County 1",-121.183410383702,38.7768767776528,"Zone A",FALSE
"AGENCY",1960002,2017-02-10,2017,"An freeborni","female","GRVD",FALSE,1,7,1,145114,1,"County 1",-121.093017443259,38.7984401972607,"Zone A",FALSE
"AGENCY",1962917,2017-02-17,2017,"Cx pipiens","female","NJLT",FALSE,1,8,1,251114,1,"County 1",-121.143344408163,38.8112017666462,"Zone A",FALSE
"AGENCY",1962906,2017-02-18,2017,"Cx tarsalis","female","NJLT",FALSE,1,8,3,252114,1,"County 1",-121.201750156937,38.8271106266741,"Zone C",FALSE
"AGENCY",1958471,2017-02-03,2017,"Cs inornata","female","NJLT",FALSE,1,7,2,251114,1,"County 1",-121.264996639159,38.7291508797816,"Zone B",FALSE
"AGENCY",1958511,2017-02-03,2017,"Cx tarsalis","female","GRVD",FALSE,1,7,1,135114,1,"County 1",-121.15445136177,38.7458637680534,"Zone A",FALSE
"AGENCY",1962904,2017-02-18,2017,"Cx tarsalis","female","NJLT",FALSE,1,8,1,241118,1,"County 1",-121.23083997075,38.6953928918856,"Zone B",FALSE
"AGENCY",1967353,2017-02-24,2017,"Cx pipiens","female","GRVD",FALSE,1,6,3,204115,1,"County 1",-121.140996947135,38.8040059417873,"Zone A",FALSE
"AGENCY",1962901,2017-02-18,2017,"Cs particeps","female","NJLT",FALSE,1,8,1,260126,1,"County 1",-121.172327198957,38.7280291095226,"Zone A",FALSE
"AGENCY",1960013,2017-02-10,2017,"Cx pipiens","female","GRVD",FALSE,1,7,3,253115,1,"County 1",-121.075719721274,38.7332212350228,"Zone A",FALSE
"AGENCY",1960017,2017-02-10,2017,"Cs inornata","female","NJLT",FALSE,1,7,14,233114,1,"County 1",-121.266487427736,38.8583244305303,"Zone C",FALSE
"AGENCY",1963091,2017-02-21,2017,"Cx tarsalis","female","CO2",FALSE,1,1,1,203150,1,"County 1",-121.163233148687,38.7067756767633,"Zone B",FALSE
"AGENCY",1957678,2017-02-03,2017,"Cs inornata","female","NJLT",FALSE,1,7,18,165114,1,"County 1",-121.244701243659,38.7230368615069,"Zone B",FALSE
"AGENCY",1962901,2017-02-18,2017,"Cx pipiens","female","NJLT",FALSE,1,8,1,260126,1,"County 1",-121.221425377023,38.7137620030192,"Zone B",FALSE
"AGENCY",1962903,2017-02-18,2017,"Cs inornata","male","NJLT",FALSE,1,8,20,165114,1,"County 1",-121.320987843685,38.8379676912448,"Zone C",FALSE
"AGENCY",1963091,2017-02-21,2017,"Cx tarsalis","female","CO2",FALSE,1,1,1,203150,1,"County 1",-121.163233148687,38.7067756767633,"Zone B",FALSE
"AGENCY",1959971,2017-02-10,2017,"An freeborni","female","GRVD",FALSE,1,7,1,212114,1,"County 1",-121.213343520749,38.7860745357537,"Zone A",FALSE
"AGENCY",1958529,2017-02-03,2017,"Cx pipiens","female","GRVD",FALSE,1,7,2,212114,1,"County 1",-121.131416809481,38.7535872338295,"Zone A",FALSE
"AGENCY",1959997,2017-02-10,2017,"Cs incidens","female","NJLT",FALSE,1,7,8,135114,1,"County 1",-121.115398470522,38.7408178773765,"Zone A",FALSE
"AGENCY",1959983,2017-02-10,2017,"An freeborni","female","LCKR",FALSE,1,7,1,136114,1,"County 1",-121.285460755835,38.8480907140088,"Zone C",FALSE
"AGENCY",1960019,2017-02-10,2017,"Cs inornata","female","NJLT",FALSE,1,7,8,260126,1,"County 1",-121.117906903073,38.8070518087822,"Zone A",FALSE
"AGENCY",1962233,2017-02-10,2017,"Cs inornata","male","NJLT",FALSE,1,7,3,251114,1,"County 1",-121.327811092901,38.7842000636056,"Zone B",FALSE
"AGENCY",1958485,2017-02-03,2017,"Cx tarsalis","female","LCKR",FALSE,1,7,2,204114,1,"County 1",-121.183931097038,38.6987728243436,"Zone B",FALSE
"AGENCY",1962906,2017-02-18,2017,"Cs inornata","male","NJLT",FALSE,1,8,8,252114,1,"County 1",-121.301141127514,38.7789718614049,"Zone B",FALSE
"AGENCY",1962792,2017-02-18,2017,"Cx pipiens","female","GRVD",FALSE,1,8,1,212114,1,"County 1",-121.228769046267,38.7962795395189,"Zone A",FALSE
"AGENCY",1958488,2017-02-03,2017,"Cx pipiens","female","GRVD",FALSE,1,7,10,124114,1,"County 1",-121.254028902758,38.7145607466173,"Zone B",FALSE
"AGENCY",1967369,2017-02-24,2017,"Cx pipiens","female","NJLT",FALSE,1,6,6,233114,1,"County 1",-121.282562046271,38.7840439460933,"Zone B",FALSE
"AGENCY",1967382,2017-02-24,2017,"Cs inornata","male","NJLT",FALSE,1,6,38,165114,1,"County 1",-121.302617680297,38.7541960544907,"Zone B",FALSE
"AGENCY",1962232,2017-02-10,2017,"Cs inornata","female","NJLT",FALSE,1,7,10,253114,1,"County 1",-121.291658871167,38.8231379040811,"Zone C",FALSE
"AGENCY",1960017,2017-02-10,2017,"Cx pipiens","female","NJLT",FALSE,1,7,1,233114,1,"County 1",-121.260825220537,38.806711089188,"Zone C",FALSE
"AGENCY",1962777,2017-02-18,2017,"Cx pipiens","female","GRVD",FALSE,1,8,1,145114,1,"County 1",-121.317285776111,38.8667308904947,"Zone C",FALSE
"AGENCY",1958511,2017-02-03,2017,"An freeborni","female","GRVD",FALSE,1,7,3,135114,1,"County 1",-121.234221345901,38.8073863459299,"Zone C",FALSE
"AGENCY",1960013,2017-02-10,2017,"Cx stigmatosoma","female","GRVD",FALSE,1,7,1,253115,1,"County 1",-121.288096493405,38.8087504685612,"Zone C",FALSE
"AGENCY",1957676,2017-02-03,2017,"Cx pipiens","female","NJLT",FALSE,1,7,3,241118,1,"County 1",-121.220070855438,38.7662714931998,"Zone B",FALSE
"AGENCY",1958534,2017-02-03,2017,"Cx pipiens","male","GRVD",FALSE,1,7,1,204115,1,"County 1",-121.093069961375,38.7408013257119,"Zone A",FALSE
"AGENCY",1967363,2017-02-24,2017,"Cs inornata","female","LCKR",FALSE,1,6,3,251114,1,"County 1",-121.301717689734,38.7347287473953,"Zone B",FALSE
"AGENCY",1958532,2017-02-03,2017,"Cx pipiens","male","GRVD",FALSE,1,6,2,221114,1,"County 1",-121.331351026968,38.8633252140569,"Zone C",FALSE
"AGENCY",1960018,2017-02-10,2017,"Cs inornata","female","NJLT",FALSE,1,7,13,252114,1,"County 1",-121.191931833432,38.793153861166,"Zone A",FALSE
"AGENCY",1960017,2017-02-10,2017,"An freeborni","female","NJLT",FALSE,1,7,1,233114,1,"County 1",-121.17306495376,38.7826572172907,"Zone A",FALSE
"AGENCY",1959966,2017-02-10,2017,"Cs inornata","female","LCKR",FALSE,1,7,2,201133,1,"County 1",-121.206255682045,38.8217508289818,"Zone C",FALSE
"AGENCY",1967371,2017-02-24,2017,"An freeborni","female","NJLT",FALSE,1,6,1,135114,1,"County 1",-121.245665554814,38.8561883240202,"Zone C",FALSE
"AGENCY",1958480,2017-02-03,2017,"Cx stigmatosoma","female","NJLT",FALSE,1,7,1,135114,1,"County 1",-121.156850917503,38.8093235902718,"Zone A",FALSE
"AGENCY",1960001,2017-02-10,2017,"Cs inornata","female","GRVD",FALSE,1,7,1,136114,1,"County 1",-121.194211547455,38.8371919401346,"Zone C",FALSE
"AGENCY",1959997,2017-02-10,2017,"Cs incidens","female","NJLT",FALSE,1,7,8,135114,1,"County 1",-121.115398470522,38.7408178773765,"Zone A",FALSE
"AGENCY",1962907,2017-02-18,2017,"Cx tarsalis","female","NJLT",FALSE,1,8,2,253114,1,"County 1",-121.23441114504,38.8545782198386,"Zone C",FALSE
"AGENCY",1958511,2017-02-03,2017,"An freeborni","female","GRVD",FALSE,1,7,3,135114,1,"County 1",-121.234221345901,38.8073863459299,"Zone C",FALSE
"AGENCY",1958478,2017-02-03,2017,"Cs inornata","female","NJLT",FALSE,1,7,8,252114,1,"County 1",-121.181385503355,38.7405023001373,"Zone A",FALSE
"AGENCY",1959982,2017-02-10,2017,"Cx pipiens","female","LCKR",FALSE,1,7,39,222114,1,"County 1",-121.199998827759,38.8220264275939,"Zone C",FALSE
"AGENCY",1958528,2017-02-03,2017,"Cx tarsalis","female","LCKR",FALSE,1,7,23,136114,1,"County 1",-121.252002099579,38.7145887484588,"Zone B",FALSE
"AGENCY",1960020,2017-02-10,2017,"Cx pipiens","female","NJLT",FALSE,1,7,1,253115,1,"County 1",-121.259617664739,38.7832737701373,"Zone B",FALSE
"AGENCY",1959997,2017-02-10,2017,"Cx tarsalis","female","NJLT",FALSE,1,7,2,135114,1,"County 1",-121.178875092149,38.7649907171507,"Zone A",FALSE
"AGENCY",1972767,2017-03-23,2017,"Cx tarsalis","female","NJLT",FALSE,1,6,1,165114,1,"County 1",-121.13626728722,38.7683282226404,"Zone A",FALSE
"AGENCY",1970207,2017-03-02,2017,"Cx pipiens","male","GRVD",FALSE,1,7,2,222114,1,"County 1",-121.117005418879,38.727833201129,"Zone A",FALSE
"AGENCY",1972479,2017-03-17,2017,"Cx tarsalis","female","GRVD",FALSE,1,8,1,260126,1,"County 1",-121.22792703097,38.819849709428,"Zone C",FALSE
"AGENCY",1972773,2017-03-23,2017,"Cs incidens","female","NJLT",FALSE,1,6,3,253114,1,"County 1",-121.226139673486,38.8460311546978,"Zone C",FALSE
"AGENCY",1972519,2017-03-17,2017,"Cx tarsalis","female","GRVD",FALSE,1,8,3,124114,1,"County 1",-121.176963864418,38.6752474167826,"Zone B",FALSE
"AGENCY",1972775,2017-03-23,2017,"Cx pipiens","female","NJLT",FALSE,1,6,2,232114,1,"County 1",-121.150328536665,38.7265604502221,"Zone A",FALSE
"AGENCY",1972910,2017-03-23,2017,"Cx tarsalis","female","GRVD",FALSE,1,6,1,145114,1,"County 1",-121.186519159111,38.759837901615,"Zone A",FALSE
"AGENCY",1971031,2017-03-09,2017,"Cs inornata","female","NJLT",FALSE,1,7,3,252114,1,"County 1",-121.226129998354,38.8083473512114,"Zone A",FALSE
"AGENCY",1970195,2017-03-02,2017,"Cx pipiens","female","GRVD",FALSE,1,7,1,212114,1,"County 1",-121.319114949887,38.8357255742711,"Zone C",FALSE
"AGENCY",1970198,2017-03-02,2017,"Cx pipiens","female","GRVD",FALSE,1,7,1,145114,1,"County 1",-121.199748395687,38.836280906332,"Zone C",FALSE
"AGENCY",1971065,2017-03-09,2017,"Cx pipiens","female","NJLT",FALSE,1,7,2,232114,1,"County 1",-121.157005580332,38.8209726450841,"Zone A",FALSE
"AGENCY",1972901,2017-03-23,2017,"Cx pipiens","female","GRVD",FALSE,1,6,4,241118,1,"County 1",-121.291731860699,38.8055490823837,"Zone C",FALSE
"AGENCY",1972542,2017-03-17,2017,"Cx tarsalis","female","LCKR",FALSE,1,8,2,221114,1,"County 1",-121.281439517207,38.8057913738913,"Zone C",FALSE
"AGENCY",1971048,2017-03-09,2017,"Cs inornata","male","NJLT",FALSE,1,7,8,233114,1,"County 1",-121.296879550459,38.8234699382044,"Zone C",FALSE
"AGENCY",1972904,2017-03-23,2017,"Cx tarsalis","female","GRVD",FALSE,1,6,1,136114,1,"County 1",-121.182865272211,38.8068965937126,"Zone A",FALSE
"AGENCY",1970185,2017-03-02,2017,"Cx pipiens","female","LCKR",FALSE,1,7,5,204114,1,"County 1",-121.241739034091,38.7258011702791,"Zone B",FALSE
"AGENCY",1970202,2017-03-02,2017,"An freeborni","female","GRVD",FALSE,1,7,2,124114,1,"County 1",-121.279351299781,38.8126099105288,"Zone C",FALSE
"AGENCY",1971039,2017-03-09,2017,"Cs incidens","female","LCKR",FALSE,1,7,1,251114,1,"County 1",-121.256071063181,38.758069614815,"Zone B",FALSE
"AGENCY",1972774,2017-03-23,2017,"Cx stigmatosoma","female","NJLT",FALSE,1,6,1,253115,1,"County 1",-121.133536448706,38.7708957090279,"Zone A",FALSE
"AGENCY",1972486,2017-03-17,2017,"Cs incidens","female","GRVD",FALSE,1,7,1,253115,1,"County 1",-121.12071532761,38.8240796245942,"Zone A",FALSE
"AGENCY",1972527,2017-03-17,2017,"Cx pipiens","female","GRVD",FALSE,1,8,37,232114,1,"County 1",-121.293821031896,38.8425016599119,"Zone C",FALSE
"AGENCY",1971048,2017-03-09,2017,"An punctipennis","female","NJLT",FALSE,1,7,1,233114,1,"County 1",-121.277964000533,38.7602559745643,"Zone B",FALSE
"AGENCY",1970125,2017-03-02,2017,"Cx pipiens","male","NJLT",FALSE,1,7,2,252114,1,"County 1",-121.102201339185,38.8102541125636,"Zone A",FALSE
"AGENCY",1971049,2017-03-09,2017,"Cx pipiens","female","NJLT",FALSE,1,7,4,253114,1,"County 1",-121.321595952089,38.857114426458,"Zone C",FALSE
"AGENCY",1971067,2017-03-09,2017,"Cs incidens","female","GRVD",FALSE,1,7,3,204115,1,"County 1",-121.263824641023,38.8285490455989,"Zone C",FALSE
"AGENCY",1971042,2017-03-09,2017,"Cx pipiens","female","GRVD",FALSE,1,7,6,253115,1,"County 1",-121.245675796299,38.7456935014702,"Zone B",FALSE
"AGENCY",1972786,2017-03-23,2017,"Cs inornata","female","LCKR",FALSE,1,6,3,201133,1,"County 1",-121.199294055864,38.8146654151996,"Zone A",FALSE
"AGENCY",1970191,2017-03-02,2017,"Cs incidens","female","GRVD",FALSE,1,7,4,204114,1,"County 1",-121.169457617408,38.7801131836424,"Zone A",FALSE
"AGENCY",1970196,2017-03-02,2017,"Cx pipiens","male","GRVD",FALSE,1,7,1,144114,1,"County 1",-121.315963034522,38.8309189702504,"Zone C",FALSE
"AGENCY",1970178,2017-03-02,2017,"Cs inornata","female","GRVD",FALSE,1,7,1,251114,1,"County 1",-121.218034720661,38.8525711977148,"Zone C",FALSE
"AGENCY",1972772,2017-03-23,2017,"Cx tarsalis","female","NJLT",FALSE,1,6,1,233114,1,"County 1",-121.191494663261,38.716001290143,"Zone B",FALSE
"AGENCY",1970141,2017-03-02,2017,"Cs inornata","female","NJLT",FALSE,1,7,13,233114,1,"County 1",-121.322779275066,38.7222022972487,"Zone B",FALSE
"AGENCY",1972781,2017-03-23,2017,"Cx pipiens","female","LCKR",FALSE,1,6,2,144114,1,"County 1",-121.158748242344,38.7502168946934,"Zone A",FALSE
"AGENCY",1972482,2017-03-17,2017,"Cx pipiens","female","GRVD",FALSE,1,8,1,242114,1,"County 1",-121.148822963984,38.7552365078134,"Zone A",FALSE
"AGENCY",1972772,2017-03-23,2017,"Cx pipiens","male","NJLT",FALSE,1,6,1,233114,1,"County 1",-121.249881915686,38.7142760670069,"Zone B",FALSE
"AGENCY",1972298,2017-03-17,2017,"Cs inornata","female","NJLT",FALSE,1,8,2,232114,1,"County 1",-121.163349901365,38.8301042614705,"Zone C",FALSE
"AGENCY",1971040,2017-03-09,2017,"Cs inornata","female","NJLT",FALSE,1,7,9,251114,1,"County 1",-121.249741911094,38.7256376896322,"Zone B",FALSE
"AGENCY",1972500,2017-03-17,2017,"Cx pipiens","female","LCKR",FALSE,1,8,8,124114,1,"County 1",-121.136365508769,38.7973157412878,"Zone A",FALSE
"AGENCY",1971048,2017-03-09,2017,"Cx tarsalis","female","NJLT",FALSE,1,7,3,233114,1,"County 1",-121.23896997654,38.8558106829005,"Zone C",FALSE
"AGENCY",1972779,2017-03-23,2017,"Cs inornata","female","LCKR",FALSE,1,6,5,155114,1,"County 1",-121.114284207755,38.7293549283095,"Zone A",FALSE
"AGENCY",1972484,2017-03-17,2017,"Cs inornata","male","GRVD",FALSE,1,7,2,252114,1,"County 1",-121.115351295988,38.7610347451975,"Zone A",FALSE
"AGENCY",1970202,2017-03-02,2017,"Cx tarsalis","female","GRVD",FALSE,1,7,3,124114,1,"County 1",-121.221354579936,38.6918696734246,"Zone B",FALSE
"AGENCY",1970166,2017-03-02,2017,"Cx pipiens","female","NJLT",FALSE,1,7,5,253114,1,"County 1",-121.347357431923,38.7399664655171,"Zone B",FALSE
"AGENCY",1972770,2017-03-23,2017,"Cx erythrothorax","female","NJLT",FALSE,1,6,1,241118,1,"County 1",-121.155497694865,38.7718992363163,"Zone A",FALSE
"AGENCY",1970197,2017-03-02,2017,"Cx pipiens","female","GRVD",FALSE,1,7,2,136114,1,"County 1",-121.305664367274,38.7107171330411,"Zone B",FALSE
"AGENCY",1972496,2017-03-17,2017,"Cx tarsalis","female","NJLT",FALSE,1,8,9,135114,1,"County 1",-121.254180655652,38.7522104806092,"Zone B",FALSE
"AGENCY",1972527,2017-03-17,2017,"Cs incidens","female","GRVD",FALSE,1,8,1,232114,1,"County 1",-121.331525004632,38.8439182864668,"Zone C",FALSE
"AGENCY",1972922,2017-03-23,2017,"Cx pipiens","female","GRVD",FALSE,1,6,6,232114,1,"County 1",-121.238147438191,38.7789082781501,"Zone B",FALSE
"AGENCY",1972522,2017-03-17,2017,"Cx tarsalis","female","GRVD",FALSE,1,8,1,155114,1,"County 1",-121.209364510432,38.8533790252953,"Zone C",FALSE
"AGENCY",1971050,2017-03-09,2017,"Cs inornata","female","GRVD",FALSE,1,7,1,135114,1,"County 1",-121.171934773743,38.8158152977895,"Zone A",FALSE
"AGENCY",1977674,2017-04-07,2017,"Cx pipiens","female","LCKR",FALSE,1,6,3,242114,1,"County 1",-121.238804920418,38.8159637662774,"Zone C",FALSE
"AGENCY",1975776,2017-04-01,2017,"Ae sierrensis","male","LCKR",FALSE,1,9,1,204115,1,"County 1",-121.149162435587,38.7597861651071,"Zone A",FALSE
"AGENCY",1980030,2017-04-15,2017,"Ae sierrensis","male","LCKR",FALSE,1,8,5,204115,1,"County 1",-121.294479796074,38.8400259612243,"Zone C",FALSE
"AGENCY",1985808,2017-04-27,2017,"Cx tarsalis","female","LCKR",FALSE,1,7,71,155114,1,"County 1",-121.323302985346,38.7054136048232,"Zone B",FALSE
"AGENCY",1982501,2017-04-22,2017,"Cx stigmatosoma","female","CO2",FALSE,1,1,1,222177,1,"County 1",-121.211422984207,38.796315654508,"Zone A",FALSE
"AGENCY",1975817,2017-04-01,2017,"Cs inornata","male","NJLT",FALSE,1,9,1,253114,1,"County 1",-121.233745850028,38.6960643536297,"Zone B",FALSE
"AGENCY",1983324,2017-04-20,2017,"Cx pipiens","female","GRVD",FALSE,1,7,3,144114,1,"County 1",-121.307621985007,38.8342776692654,"Zone C",FALSE
"AGENCY",1984681,2017-04-28,2017,"Cx pipiens","female","CO2",FALSE,1,1,2,213126,1,"County 1",-121.140456103897,38.7810076782278,"Zone A",FALSE
"AGENCY",1975815,2017-04-01,2017,"Cx pipiens","male","NJLT",FALSE,1,9,1,241118,1,"County 1",-121.206834807289,38.7986380425138,"Zone A",FALSE
"AGENCY",1984929,2017-04-28,2017,"Cs inornata","male","NJLT",FALSE,1,7,5,165114,1,"County 1",-121.283876859842,38.7307874661986,"Zone B",FALSE
"AGENCY",1984683,2017-04-28,2017,"Cs incidens","female","GRVD",FALSE,1,1,3,213126,1,"County 1",-121.243638076356,38.7429664690162,"Zone B",FALSE
"AGENCY",1980030,2017-04-15,2017,"Ae sierrensis","female","LCKR",FALSE,1,8,1,204115,1,"County 1",-121.345274046052,38.761859426443,"Zone B",FALSE
"AGENCY",1984688,2017-04-28,2017,"Cx pipiens","female","CO2",FALSE,1,1,5,203164,1,"County 1",-121.122450705984,38.7224402807453,"Zone A",FALSE
"AGENCY",1990760,2017-04-29,2017,"Cs incidens","female","GRVD",FALSE,1,7,85,204115,1,"County 1",-121.279324949251,38.7297388390686,"Zone B",FALSE
"AGENCY",1984867,2017-04-28,2017,"Ae vexans","male","NJLT",FALSE,1,7,1,241118,1,"County 1",-121.074768294748,38.7558813001597,"Zone A",FALSE
"AGENCY",1983317,2017-04-20,2017,"Cs inornata","female","LCKR",FALSE,1,7,2,136114,1,"County 1",-121.105036205133,38.7842299639787,"Zone A",FALSE
"AGENCY",1985764,2017-04-28,2017,"Cs inornata","female","NJLT",FALSE,1,7,4,135114,1,"County 1",-121.294846528975,38.8133947172547,"Zone C",FALSE
"AGENCY",1979735,2017-04-13,2017,"Ae sierrensis","female","LCKR",FALSE,1,6,1,136114,1,"County 1",-121.239474488122,38.849607109973,"Zone C",FALSE
"AGENCY",1982502,2017-04-22,2017,"Cx pipiens","female","GRVD",FALSE,1,1,1,222177,1,"County 1",-121.233259666267,38.7102734922303,"Zone B",FALSE
"AGENCY",1983863,2017-04-21,2017,"Ae vexans","male","NJLT",FALSE,1,7,22,253115,1,"County 1",-121.221521962904,38.8244907106042,"Zone C",FALSE
"AGENCY",1984633,2017-04-28,2017,"An freeborni","female","CO2",FALSE,1,1,2,222119,1,"County 1",-121.233284914653,38.7801923013686,"Zone A",FALSE
"AGENCY",1977655,2017-04-07,2017,"Cx pipiens","female","GRVD",FALSE,1,6,8,212114,1,"County 1",-121.204304217283,38.7545221941359,"Zone A",FALSE
"AGENCY",1984687,2017-04-28,2017,"Ae sierrensis","male","CO2",FALSE,1,1,3,203133,1,"County 1",-121.235782674658,38.847579394833,"Zone C",FALSE
"AGENCY",1980073,2017-04-14,2017,"Cx pipiens","female","LCKR",FALSE,1,7,15,242114,1,"County 1",-121.342803340998,38.7359544571988,"Zone B",FALSE
"AGENCY",1983327,2017-04-22,2017,"Cx stigmatosoma","female","NJLT",FALSE,1,7,1,232114,1,"County 1",-121.259071002411,38.857191736656,"Zone C",FALSE
"AGENCY",1975854,2017-04-01,2017,"Cx pipiens","female","GRVD",FALSE,1,9,2,144114,1,"County 1",-121.100963684179,38.7394610842927,"Zone A",FALSE
"AGENCY",1975776,2017-04-01,2017,"Cs incidens","female","LCKR",FALSE,1,9,3,204115,1,"County 1",-121.350941872565,38.7750349913694,"Zone B",FALSE
"AGENCY",1975813,2017-04-01,2017,"Cs incidens","male","NJLT",FALSE,1,9,4,253115,1,"County 1",-121.339866593923,38.7559113059218,"Zone B",FALSE
"AGENCY",1984680,2017-04-28,2017,"Ae vexans","female","CO2",FALSE,1,1,7,242145,1,"County 1",-121.211253118816,38.8156323461832,"Zone C",FALSE
"AGENCY",1990875,2017-04-28,2017,"Cx tarsalis","female","GRVD",FALSE,1,7,6,204114,1,"County 1",-121.32989635179,38.7312921785912,"Zone B",FALSE
"AGENCY",1984633,2017-04-28,2017,"Ae sierrensis","female","CO2",FALSE,1,1,2,222119,1,"County 1",-121.317658552861,38.804484610109,"Zone B",FALSE
"AGENCY",1985102,2017-04-28,2017,"Cs inornata","male","NJLT",FALSE,1,7,2,253115,1,"County 1",-121.202960579874,38.8475992964483,"Zone C",FALSE
"AGENCY",1990767,2017-04-29,2017,"Cs incidens","male","GRVD",FALSE,1,7,3,232114,1,"County 1",-121.105628498838,38.8054518277113,"Zone A",FALSE
"AGENCY",1977819,2017-04-07,2017,"Cs inornata","male","NJLT",FALSE,1,6,5,165114,1,"County 1",-121.177925565117,38.7049907345129,"Zone B",FALSE
"AGENCY",1982561,2017-04-22,2017,"Cx pipiens","female","CO2",TRUE,1,1,5,260116,1,"County 1",-121.292892609435,38.8577438460023,"Zone C",FALSE
"AGENCY",1984704,2017-04-28,2017,"Cx pipiens","female","CO2",FALSE,1,1,1,204142,1,"County 1",-121.128936080207,38.8156568275458,"Zone A",FALSE
"AGENCY",1984720,2017-04-28,2017,"Cs incidens","female","CO2",FALSE,1,1,27,242122,1,"County 1",-121.332270985379,38.8730402456291,"Zone C",FALSE
"AGENCY",1975802,2017-04-01,2017,"Cs inornata","female","LCKR",FALSE,1,15,1,213114,1,"County 1",-121.312236503669,38.7877160897512,"Zone B",FALSE
"AGENCY",1982501,2017-04-22,2017,"Cx stigmatosoma","female","CO2",FALSE,1,1,1,222177,1,"County 1",-121.211422984207,38.796315654508,"Zone A",FALSE
