"","agency_code","id","surv_year","collection_date","site_code","species_display_name","sex_type","trap_acronym","num_count","test_target_acronym","test_method_name","test_status_name","agency_id","pool_longitude","pool_latitude"
"799","AGENCY",643323,2016,2016-09-06,223963,"Cx pipiens","female","CO2",8,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.175624716152,38.6705954395308
"800","AGENCY",621485,2016,2016-07-30,221961,"Cx tarsalis","female","CO2",3,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.240656115295,38.8010287731562
"801","AGENCY",635756,2016,2016-08-14,163,"Cx pipiens","female","GRVD",25,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.31212269225,38.7521520108716
"802","AGENCY",642596,2016,2016-09-03,40,"Cx tarsalis","female","CO2",100,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.327811423305,38.7284891740709
"803","AGENCY",627796,2016,2016-08-09,204002,"Cx tarsalis","female","CO2",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.228848337684,38.7621223416389
"804","AGENCY",597628,2016,2016-06-07,146964,"Cx pipiens","female","GRVD",17,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.131278212671,38.8116245111006
"805","AGENCY",603091,2016,2016-06-21,231980,"Cx tarsalis","female","CO2",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.235601382326,38.7831495552825
"806","AGENCY",633198,2016,2016-08-16,124961,"Cx tarsalis","female","CO2",50,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.313774775089,38.7298995079269
"807","AGENCY",590768,2016,2016-05-07,143,"Cx tarsalis","female","BGSENT",11,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.077402353903,38.7445436674467
"808","AGENCY",607233,2016,2016-07-03,200957,"Cx tarsalis","female","GRVD",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.307633465492,38.7454351292625
"809","AGENCY",641556,2016,2016-09-04,144956,"Cx pipiens","female","CO2",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.299480011596,38.8704971310799
"810","AGENCY",634441,2016,2016-08-20,212960,"Cx pipiens","female","GRVD",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.275412075562,38.7056123735941
"811","AGENCY",595963,2016,2016-06-04,233042,"Cx pipiens","female","GRVD",50,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.262353141001,38.8280595049075
"812","AGENCY",600068,2016,2016-06-14,213971,"Cx pipiens","female","GRVD",24,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.304187389964,38.7817234671651
"813","AGENCY",643260,2016,2016-09-06,135961,"Cx tarsalis","female","CO2",50,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.307893961269,38.7935727376571
"814","AGENCY",614592,2016,2016-07-16,233042,"Cx tarsalis","female","CO2",11,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.214148464698,38.8538247463547
"815","AGENCY",647069,2016,2016-09-17,242960,"Cx pipiens","female","CO2",50,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.174545783369,38.7355607807189
"816","AGENCY",591886,2016,2016-05-14,142959,"Cx pipiens","female","CO2",11,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.243265549656,38.8148587613526
"817","AGENCY",593495,2016,2016-05-23,241955,"Cx pipiens","female","CO2",3,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.295930028709,38.7973618956774
"818","AGENCY",599842,2016,2016-06-14,241961,"Cx pipiens","female","CO2",50,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.122085696881,38.7787703220436
"819","AGENCY",646778,2016,2016-09-17,144959,"Cx pipiens","female","GRVD",2,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.096424724634,38.8048477525154
"820","AGENCY",603407,2016,2016-06-21,146965,"Cx pipiens","female","BGSENT",12,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.157335019479,38.7805791690712
"821","AGENCY",643304,2016,2016-09-06,134967,"Cx pipiens","female","CO2",3,"WNV","Reverse Transcription Polymerase Chain Reaction","Confirmed",1,-121.142321675103,38.8129681467217
"822","AGENCY",649500,2016,2016-09-24,144964,"Cx pipiens","female","CO2",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.086197508897,38.7857581229744
"823","AGENCY",609291,2016,2016-07-09,103957,"Cx tarsalis","female","CO2",50,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.300458169522,38.8318071186752
"824","AGENCY",616262,2016,2016-07-19,253962,"Cx tarsalis","female","CO2",9,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.104092487027,38.7839378041026
"825","AGENCY",653966,2016,2016-10-08,222015,"Cx tarsalis","female","CO2",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.253448465397,38.7907291101965
"826","AGENCY",636182,2016,2016-08-23,235953,"Cx pipiens","female","GRVD",2,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.099823709413,38.7561211829508
"827","AGENCY",601092,2016,2016-06-18,212968,"Cx pipiens","female","CO2",50,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.299854022218,38.8344806135267
"828","AGENCY",645943,2016,2016-09-09,46,"Cx pipiens","female","CO2",98,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.32428168862,38.7877401785039
"829","AGENCY",648432,2016,2016-09-18,164,"Cx pipiens","female","GRVD",24,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.214142399444,38.6950486995091
"830","AGENCY",606743,2016,2016-07-02,234974,"Cx pipiens","female","BGSENT",25,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.142114274748,38.7193296805341
"831","AGENCY",618859,2016,2016-07-22,173,"Cx pipiens","female","GRVD",34,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.102647987408,38.791468489558
"832","AGENCY",621645,2016,2016-07-30,113952,"Cx pipiens","female","CO2",3,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.119550929029,38.7959396244091
"833","AGENCY",618731,2016,2016-07-08,24,"Cx tarsalis","female","CO2",100,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.229899864325,38.7621400745568
"834","AGENCY",649531,2016,2016-09-24,211972,"Cx tarsalis","female","CO2",2,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.170699861733,38.7632724649972
"835","AGENCY",594246,2016,2016-05-29,212968,"Cx pipiens","female","CO2",23,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.159201715329,38.7341960561014
"836","AGENCY",634466,2016,2016-08-20,212981,"Cx pipiens","female","BGSENT",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.34934287595,38.7713912415044
"837","AGENCY",591407,2016,2016-05-10,134967,"Cx pipiens","female","CO2",3,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.141534122529,38.7918299931845
"838","AGENCY",653146,2016,2016-10-04,270954,"Cx pipiens","female","CO2",15,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.160417378602,38.7148822117658
"839","AGENCY",598572,2016,2016-06-11,232990,"Cx tarsalis","female","CO2",6,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.204847891172,38.8363042961055
"840","AGENCY",655501,2016,2016-10-11,270958,"Cx tarsalis","female","CO2",6,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.218131629255,38.8528772786687
"841","AGENCY",652128,2016,2016-10-01,144964,"Cx tarsalis","female","CO2",20,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.257212076348,38.7017787874638
"842","AGENCY",594412,2016,2016-05-29,233042,"Cx tarsalis","female","CO2",5,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.216629555686,38.8304095833148
"843","AGENCY",626680,2016,2016-08-05,48,"Cx pipiens","female","CO2",100,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.254794969012,38.6922286269
"844","AGENCY",649479,2016,2016-09-24,222985,"Cx pipiens","female","GRVD",3,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.097323321319,38.7694547278472
"845","AGENCY",594403,2016,2016-05-29,233043,"Cx pipiens","female","GRVD",23,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.165966302479,38.7456547638766
"846","AGENCY",646015,2016,2016-09-13,204961,"Cx pipiens","female","CO2",4,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.249503797692,38.6838075651334
"847","AGENCY",618761,2016,2016-07-08,19,"Cx tarsalis","female","CO2",107,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.206860696185,38.8283532228027
"848","AGENCY",636035,2016,2016-08-21,233019,"Cx tarsalis","female","CO2",22,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.162051112692,38.8414252130038
"849","AGENCY",625063,2016,2016-08-06,218,"Cx tarsalis","female","BGSENT",50,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.130974149877,38.7604267485492
"850","AGENCY",642582,2016,2016-09-03,12,"Cx pipiens","female","CO2",100,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.278575425923,38.718946558216
"851","AGENCY",620152,2016,2016-07-26,270958,"Cx tarsalis","female","CO2",50,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.254685439236,38.7242175628818
"852","AGENCY",591428,2016,2016-05-10,147,"Cx tarsalis","female","BGSENT",2,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.136961252995,38.8286264833414
"853","AGENCY",637930,2016,2016-08-27,113953,"Cx tarsalis","female","CO2",50,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.093675177099,38.8034653154692
"854","AGENCY",652192,2016,2016-10-01,200957,"Cx pipiens","female","GRVD",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.193882646372,38.8248688396072
"855","AGENCY",633298,2016,2016-08-16,233002,"Cx tarsalis","female","GRVD",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Confirmed",1,-121.164469781292,38.7331429183221
"856","AGENCY",643349,2016,2016-09-06,270954,"Cx tarsalis","female","CO2",50,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.251657789731,38.85668510074
"857","AGENCY",609278,2016,2016-07-09,233001,"Cx pipiens","female","CO2",10,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.277294578664,38.7122713354499
"858","AGENCY",610665,2016,2016-07-12,251965,"Cx tarsalis","female","CO2",50,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.242625041152,38.7159850391555
"859","AGENCY",601493,2016,2016-06-18,233053,"Cx pipiens","female","GRVD",22,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.252905830706,38.8387132154434
"860","AGENCY",641559,2016,2016-09-04,142959,"Cx pipiens","female","GRVD",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.234171483553,38.7341565872078
"861","AGENCY",617467,2016,2016-07-23,222992,"Cx tarsalis","female","GRVD",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.251004791279,38.7812337092998
"862","AGENCY",594413,2016,2016-05-29,233042,"Cx pipiens","female","CO2",13,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.278908425911,38.8687615792476
"863","AGENCY",636152,2016,2016-08-23,134956,"Cx tarsalis","female","CO2",50,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.26003124023,38.7188888104138
"864","AGENCY",621445,2016,2016-07-30,232966,"Cx pipiens","female","CO2",2,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.135328984953,38.7429222296178
"865","AGENCY",651430,2016,2016-09-27,225953,"Cx pipiens","female","GRVD",2,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.243239487427,38.6927264294113
"866","AGENCY",635768,2016,2016-08-19,171,"Cx pipiens","female","GRVD",20,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.317471915241,38.7192904984263
"867","AGENCY",591855,2016,2016-05-14,222985,"Cx pipiens","female","CO2",13,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.161308736383,38.8092124790162
"868","AGENCY",623434,2016,2016-08-02,203989,"Cx pipiens","female","CO2",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.204683475669,38.7280547259235
"869","AGENCY",619911,2016,2016-07-26,244953,"Cx tarsalis","female","CO2",6,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.290270370966,38.7780802970194
"870","AGENCY",593010,2016,2016-05-21,144964,"Cx tarsalis","female","CO2",5,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.084607856479,38.7257708498112
"871","AGENCY",598332,2016,2016-06-11,242960,"Cx pipiens","female","CO2",50,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.2120450344,38.8071619845075
"872","AGENCY",653857,2016,2016-10-08,145953,"Cx tarsalis","female","CO2",50,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.288560640989,38.8702182294771
"873","AGENCY",618662,2016,2016-07-01,159,"Cx pipiens","female","GRVD",13,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.315924672548,38.732287531381
"874","AGENCY",623513,2016,2016-08-02,134957,"Cx tarsalis","female","GRVD",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.306481934223,38.8348737032202
"875","AGENCY",644246,2016,2016-09-10,114953,"Cx tarsalis","female","CO2",11,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.353292477092,38.7471611667361
"876","AGENCY",600284,2016,2016-06-10,15,"Cx tarsalis","female","CO2",82,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.193068047095,38.7207856659627
"877","AGENCY",646201,2016,2016-09-13,244977,"Cx pipiens","female","GRVD",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.115372051175,38.7748571857195
"878","AGENCY",598568,2016,2016-06-11,233055,"Cx tarsalis","female","CO2",8,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.318588821771,38.7699646861297
"879","AGENCY",648282,2016,2016-09-20,241955,"Cx pipiens","female","CO2",27,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.225397868124,38.82089750629
"880","AGENCY",592076,2016,2016-05-14,145953,"Cx tarsalis","female","CO2",3,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.186736798573,38.8466247352996
"881","AGENCY",648449,2016,2016-09-18,9,"Cx tarsalis","female","CO2",100,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.174778688642,38.762688668134
"882","AGENCY",624304,2016,2016-08-06,212968,"Cx pipiens","female","CO2",15,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.308682772979,38.8527086829697
"883","AGENCY",636195,2016,2016-08-23,253980,"Cx pipiens","female","BGSENT",50,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.197769864793,38.820876607193
"884","AGENCY",595630,2016,2016-06-04,113952,"Cx tarsalis","female","CO2",2,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.19301740313,38.7118904739786
"885","AGENCY",594249,2016,2016-05-29,201957,"Cx pipiens","female","GRVD",12,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.289948230697,38.7064301956184
"886","AGENCY",634431,2016,2016-08-20,222957,"Cx pipiens","female","GRVD",10,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.218475296569,38.7096619276785
"887","AGENCY",635680,2016,2016-08-12,19,"Cx pipiens","female","CO2",101,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.236936250321,38.8572105562148
"888","AGENCY",639935,2016,2016-08-30,213962,"Cx tarsalis","female","GRVD",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.1312796145,38.8020883121937
"889","AGENCY",598351,2016,2016-06-11,200957,"Cx tarsalis","female","CO2",10,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.181394593154,38.7483890817787
"890","AGENCY",648295,2016,2016-09-20,270954,"Cx tarsalis","female","CO2",50,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.19755563628,38.6750702550928
"891","AGENCY",618704,2016,2016-07-01,158,"Cx pipiens","female","GRVD",100,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.213181509119,38.7928478097849
"892","AGENCY",605801,2016,2016-06-28,213971,"Cx pipiens","female","GRVD",24,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.263965905218,38.7016152832419
"893","AGENCY",594350,2016,2016-05-29,114959,"Cx tarsalis","female","GRVD",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.162157416664,38.7221210193757
"894","AGENCY",649532,2016,2016-09-24,211972,"Cx pipiens","female","CO2",4,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.339862626657,38.7770750180764
"895","AGENCY",635676,2016,2016-08-12,167,"Cx tarsalis","female","CO2",6,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.271242653333,38.8273089127683
"896","AGENCY",637278,2016,2016-08-27,144956,"Cx tarsalis","female","CO2",50,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.222665043248,38.7625446633968
